AAL;AAR;D38;0:25;10:40;11:5
COS;DFW;M80;1:45;11:0;13:45
COS;IAD;M80;5:30;11:0;18:30
COS;MCI;M80;4:15;12:50;18:5
COS;MEM;M80;4:0;16:20;21:20
CPH;AGP;320;5:15;15:55;21:10
CPH;BUD;73G;1:50;20:25;22:15
CPH;HEL;319;1:30;8:55;11:25
CPH;LHR;319;2:5;20:0;21:5
CPH;MAD;320;3:15;15:55;19:10
CPO;ARI;318;1:45;13:57;15:42
CPO;IQQ;318;1:20;10:40;12:0
CPO;LSC;318;0:45;19:0;19:45
CPO;SCL;318;1:15;9:12;10:27
CPT;DUR;733;1:55;6:30;8:25
CPT;JNB;733;2:0;8:0;10:0
CPT;LHR;744;11:35;8:15;17:50
CQM;BCN;CR2;1:20;15:30;16:50
CQM;LPA;CR2;2:50;16:10;18:0
CRD;AEP;320;2:12;7:50;11:2
CRP;DFW;ER4;1:20;6:0;7:20
CSX;HKG;320;1:45;16:35;18:20
CTA;LGW;319;3:15;19:0;21:15
CTL;BNE;DH3;2:0;9:20;11:20
CTL;RMA;DH3;0:40;9:20;10:0
CTS;AOJ;M90;0:50;7:50;8:40
CTS;AXT;M90;1:0;10:40;11:40
CTS;FUK;777;2:35;14:50;17:25
CTS;GAJ;CRJ;1:10;13:25;14:35
CTS;HIJ;M90;2:10;14:55;17:5
CTS;HKG;330;5:35;17:20;21:55
CTS;HNA;M90;1:0;11:10;12:10
CTS;HND;744;1:35;10:0;11:35
CTS;ITM;767;2:0;10:0;12:0
CTS;KIX;734;2:15;14:10;16:25
CTS;MMB;M81;0:45;7:50;8:35
CTS;NGO;767;1:55;11:40;13:35
CTS;NRT;767;1:45;14:10;15:55
CTS;SDJ;M81;1:10;10:45;11:55
CTS;UKB;734;1:55;14:30;16:25
CTU;HKG;321;2:30;14:5;16:35
CUN;DFW;738;2:55;8:50;11:45
CUN;JFK;757;3:40;10:15;14:55
CUN;MCO;757;6:30;15:5;22:35
CUN;MIA;738;1:40;17:5;19:45
CUN;ORD;757;3:55;13:20;17:15
CUN;SCL;763;7:50;21:25;8:15
CUR;MIA;738;3:5;7:55;10:0
CUU;DFW;ER4;1:40;14:25;17:5
CUZ;AQP;319;2:10;13:15;15:25
CUZ;IQT;319;3:40;13:0;16:40
CUZ;JUL;319;0:50;7:50;8:40
CUZ;LIM;319;1:20;6:25;7:45
CUZ;PEM;319;0:55;10:15;11:10
CUZ;TCQ;319;1:10;9:35;10:45
CVG;DFW;ER4;2:45;11:5;12:50
CVG;MIA;ERD;2:45;7:15;10:0
CVG;ORD;ER4;1:25;11:45;12:10
CWA;ORD;ER4;1:5;7:5;8:10
CZM;DCA;738;6:50;14:55;22:45
CZM;DFW;738;3:0;14:55;17:55
CZM;MIA;AT7;2:25;15:20;18:45
DAC;HKG;330;3:40;2:0;7:40
DAC;LHR;777;11:10;5:25;10:35
DAL;ORD;ER4;2:15;8:0;10:15
DAM;BUD;73G;3:25;4:5;6:30
DAR;LHR;767;10:15;9:55;17:10
DAY;DFW;M80;2:45;13:35;15:20
DAY;LAS;M80;6:35;13:35;17:10
DAY;ONT;M80;7:5;17:50;21:55
DAY;STL;ERD;1:30;6:20;6:50
DBO;SYD;DH3;1:5;6:30;7:35
DBQ;ORD;ER4;0:50;6:10;7:0
DBV;LGW;734;2:50;15:25;17:15
DCA;BNA;ER3;1:55;11:0;11:55
DCA;BOS;ER3;1:20;9:45;11:5
DCA;DFW;738;3:25;19:40;22:5
DCA;IAH;738;5:46;13:59;18:45
DCA;JFK;ER3;1:5;13:25;14:30
DCA;KIN;738;5:45;6:0;11:45
DCA;MIA;738;2:35;6:0;8:35
DCA;MSP;M80;4:20;20:0;23:20
DCA;MSY;738;5:45;15:40;20:25
DCA;ORD;CR7;2:10;6:20;7:30
DCA;PLS;738;5:15;11:50;17:5
DCA;RDU;ER3;1:5;10:50;11:55
DCA;SAN;M83;7:55;16:45;21:40
DCA;SEA;M83;7:45;13:50;18:35
DCA;STL;M80;2:20;7:40;9:0
DCA;TPA;738;4:30;19:25;23:55
DCA;TUS;M80;6:55;9:55;14:50
DEL;HEL;M11;7:20;11:5;14:55
DEL;HKG;330;5:5;15:15;22:50
DEL;LHR;744;9:15;3:30;7:15
DEL;NRT;744;7:15;19:50;6:35
DEL;ORD;777;15:40;0:55;5:5
DEN;DCA;738;5:30;13:25;20:55
DEN;DFW;738;1:55;13:25;16:20
DEN;DTW;M80;5:35;10:30;18:5
DEN;IND;M80;4:50;14:35;21:25
DEN;LAX;738;2:30;7:25;8:55
DEN;LGA;M80;5:30;9:50;17:20
DEN;LHR;777;8:50;17:15;9:5
DEN;MFE;M80;4:25;17:5;22:30
DEN;MIA;738;5:25;15:50;23:15
DEN;ORD;M80;2:25;9:50;13:15
DEN;TPA;M80;6:5;14:25;22:30
DEN;VVI;757;11:50;8:25;23:15
DFW;ABI;ER4;0:45;20:55;21:40
DFW;ABQ;M80;1:50;8:45;9:35
DFW;ACA;M80;2:55;9:40;12:35
DFW;ACT;ER4;0:40;10:10;10:50
DFW;AEX;ER4;1:5;13:10;14:15
DFW;AGU;ER4;2:25;18:30;20:55
DFW;AMA;AT7;1:32;10:5;11:37
DFW;ATL;738;2:0;6:10;9:10
DFW;AUS;M80;0:55;21:5;22:0
DFW;BDL;738;3:10;8:25;12:35
DFW;BHM;M80;1:35;8:50;10:25
DFW;BJX;ERD;2:35;9:45;12:20
DFW;BMI;ER4;1:55;13:0;14:55
DFW;BNA;M80;1:40;10:10;11:50
DFW;BOS;757;3:15;18:20;22:35
DFW;BTR;ERD;1:15;16:55;18:10
DFW;BUR;M80;3:25;9:10;10:35
DFW;BWI;M80;2:45;8:0;11:45
DFW;BZE;738;2:50;12:40;15:30
DFW;CCS;757;5:10;14:10;20:50
DFW;CDG;763;9:20;17:20;9:40
DFW;CHA;ERD;1:50;8:30;11:20
DFW;CHS;ER4;2:25;7:30;10:55
DFW;CID;ER4;1:55;8:15;10:10
DFW;CLL;ER4;0:55;9:5;10:0
DFW;CLT;M80;2:20;7:15;10:35
DFW;CMH;ER4;2:20;17:30;20:50
DFW;CMI;ER4;1:55;18:50;20:45
DFW;COS;M80;1:55;9:20;10:15
DFW;CRP;ER4;1:20;7:20;8:40
DFW;CUN;738;2:35;14:40;17:15
DFW;CUU;ER4;2:5;12:30;13:35
DFW;CVG;ER4;2:10;7:0;10:10
DFW;CZM;738;2:40;11:15;13:55
DFW;DAY;M80;2:10;9:40;12:50
DFW;DCA;738;2:35;11:15;14:50
DFW;DEN;738;2:0;14:0;15:0
DFW;DSM;CR7;1:45;14:40;16:25
DFW;DTW;M80;2:30;7:15;10:45
DFW;EGE;757;2:20;12:30;13:50
DFW;ELP;ERD;1:40;7:20;8:0
DFW;EVV;ER4;1:50;12:50;14:40
DFW;EWR;M80;5:25;11:30;17:55
DFW;EZE;777;10:20;19:35;9:55
DFW;FAT;M80;3:35;10:55;12:30
DFW;FLL;738;2:35;18:5;21:40
DFW;FRA;777;9:20;14:45;7:5
DFW;FSM;ER4;1:0;8:40;9:40
DFW;FWA;ER4;2:10;10:40;13:50
DFW;GCM;738;5:25;7:5;13:30
DFW;GDL;ER4;2:45;18:45;21:30
DFW;GGG;ER4;0:50;9:20;10:10
DFW;GJT;ER4;2:30;11:10;12:40
DFW;GPT;ER4;1:25;15:0;16:25
DFW;GRK;AT7;0:58;21:20;22:18
DFW;GRR;ER4;2:25;11:40;15:5
DFW;GRU;777;9:55;19:45;9:40
DFW;GSO;ER4;2:25;8:25;11:50
DFW;GSP;ER4;2:5;10:30;13:35
DFW;GUA;738;3:15;17:15;20:30
DFW;GUC;757;2:5;13:25;14:30
DFW;HDN;757;2:25;11:45;13:10
DFW;HNL;763;8:30;9:55;14:25
DFW;HOU;ER4;1:5;21:0;22:5
DFW;HSV;M80;1:35;9:25;11:0
DFW;IAD;738;2:35;9:30;13:5
DFW;IAH;738;1:10;17:35;18:45
DFW;ICT;M80;1:15;9:35;10:50
DFW;IND;M80;2:5;10:20;13:25
DFW;JAC;757;2:55;17:15;19:10
DFW;JAN;ER4;1:15;7:45;9:0
DFW;JAX;M80;2:15;10:15;13:30
DFW;JFK;M83;3:30;12:10;16:40
DFW;LAS;738;2:55;7:10;8:5
DFW;LAW;AT7;0:58;16:55;17:53
DFW;LAX;738;3:20;9:20;10:40
DFW;LBB;AT7;1:24;14:20;15:44
DFW;LEX;ERD;2:5;9:50;12:55
DFW;LFT;ER4;1:15;13:30;14:45
DFW;LGA;738;3:20;6:40;11:0
DFW;LHR;763;9:10;19:25;10:35
DFW;LIR;738;3:50;10:20;14:10
DFW;LIT;CR7;1:5;15:30;16:35
DFW;LRD;ER4;1:25;9:50;11:15
DFW;MAF;AT7;1:34;16:25;17:59
DFW;MBJ;738;3:40;10:40;15:20
DFW;MCI;757;1:30;18:20;19:50
DFW;MCO;757;2:20;11:0;14:20
DFW;MEM;M80;1:20;14:30;15:50
DFW;MEX;M80;2:35;21:5;23:40
DFW;MFE;M80;1:35;8:55;10:30
DFW;MIA;738;2:30;6:0;9:30
DFW;MKE;ER4;2:20;8:15;10:35
DFW;MLI;ER4;1:55;14:30;16:25
DFW;MLU;ER4;1:10;12:25;13:35
DFW;MOB;ER4;1:35;10:0;11:35
DFW;MSN;ER4;2:10;9:10;11:20
DFW;MSP;738;2:20;12:20;14:40
DFW;MSY;738;1:20;16:55;18:15
DFW;MTJ;CR7;2:15;10:50;12:5
DFW;MTY;M80;1:45;10:10;11:55
DFW;NAS;738;3:5;11:0;15:5
DFW;NRT;777;13:25;10:10;14:35
DFW;OGG;757;10:35;14:50;21:25
DFW;OKC;M80;0:50;22:50;23:40
DFW;OMA;M80;1:40;21:35;23:15
DFW;ONT;M80;3:10;17:5;18:15
DFW;ORD;777;2:20;13:0;15:20
DFW;ORF;M80;2:45;18:25;22:10
DFW;PBI;M80;2:35;9:0;12:35
DFW;PDX;M83;4:10;16:45;18:55
DFW;PHL;M80;3:10;12:50;17:0
DFW;PHX;738;2:35;7:25;9:0
DFW;PIA;ER4;1:50;12:25;14:15
DFW;PIT;CR7;2:25;7:30;10:55
DFW;PNS;ER4;1:40;15:0;16:40
DFW;POS;757;7:40;12:50;22:30
DFW;PSP;M80;3:5;12:55;14:0
DFW;PTY;738;4:25;14:35;20:0
DFW;PVR;M80;2:45;9:45;12:30
DFW;RDU;M80;2:24;20:35;23:59
DFW;RIC;M80;2:40;9:10;12:50
DFW;RNO;757;3:35;12:20;13:55
DFW;ROW;ER4;1:35;9:45;10:20
DFW;RSW;M80;2:25;17:55;21:20
DFW;SAN;757;3:5;21:0;22:5
DFW;SAT;M80;1:5;13:45;14:50
DFW;SAV;ER4;2:15;12:40;15:55
DFW;SBA;CR7;3:25;9:35;11:0
DFW;SCL;763;9:40;21:10;9:50
DFW;SDF;M80;1:55;14:55;17:50
DFW;SEA;738;4:5;21:0;23:5
DFW;SFO;757;3:40;14:5;15:45
DFW;SGF;CR7;1:15;13:35;14:50
DFW;SHV;AT7;1:5;8:10;9:15
DFW;SJC;M83;3:50;11:15;13:5
DFW;SJD;M80;3:0;9:30;11:30
DFW;SJO;757;3:55;18:10;22:5
DFW;SJT;AT7;1:13;20:35;21:48
DFW;SJU;757;4:25;7:10;13:35
DFW;SLC;M80;2:50;21:30;23:20
DFW;SLP;ERD;2:20;18:25;20:45
DFW;SMF;M83;3:50;10:35;12:25
DFW;SNA;738;3:15;7:45;9:0
DFW;SPS;AT7;0:54;20:0;20:54
DFW;STL;757;1:35;20:0;21:35
DFW;TAM;ERD;2:15;18:35;20:50
DFW;TPA;M80;2:10;10:45;13:55
DFW;TRC;ERD;2:5;18:35;20:40
DFW;TUL;738;1:5;19:10;20:15
DFW;TUS;M80;2:19;22:40;23:59
DFW;TXK;ER4;0:55;9:50;10:45
DFW;TYR;ER4;0:45;10:15;11:0
DFW;TYS;ER4;1:55;8:10;11:5
DFW;VPS;ER4;1:50;8:25;10:15
DFW;XNA;CR7;1:5;9:0;10:5
DFW;YUL;738;3:30;14:25;18:55
DFW;YVR;757;4:20;17:10;19:30
DFW;YYC;M80;4:0;18:40;21:40
DFW;YYZ;738;2:50;10:55;14:45
DFW;ZIH;M80;2:55;11:10;14:5
DKR;LPA;321;2:10;23:55;2:5
DKR;MAD;321;4:15;23:45;5:0
DLC;HKG;320;3:45;18:25;22:10
DLC;KIX;73H;2:10;13:25;16:35
DLC;NRT;767;2:40;13:0;16:40
DME;BUD;736;2:35;5:40;6:15
DME;LHR;320;4:25;5:35;7:0
DME;MAD;319;5:10;7:25;10:35
DME;NRT;777;9:35;17:15;8:50
DME;ORD;763;11:0;14:30;16:30
DOH;BAH;744;0:45;23:55;0:40
DOH;LHR;744;9:30;23:55;6:25
DOM;SJU;AT7;1:45;15:0;16:45
DPO;MEL;DH3;1:15;6:30;7:45
DPS;HKG;773;4:45;16:0;20:45
DPS;KIX;767;6:30;1:5;8:35
DPS;NRT;744;6:50;23:55;7:45
DRW;ADL;73H;3:35;12:10;16:45
DRW;ASP;717;2:0;7:30;9:30
DRW;BNE;73H;3:50;12:45;17:5
DRW;CNS;717;2:25;7:0;9:55
DRW;GOV;717;1:15;6:30;7:45
DRW;PER;717;5:45;7:30;12:45
DRW;SYD;73H;4:20;0:40;6:30
DSM;DFW;CR7;2:0;16:55;18:55
DSM;LGA;ER3;2:35;6:0;9:35
DSM;ORD;CR7;1:25;17:35;19:0
DSM;STL;ERD;1:0;9:25;10:25
DTW;ATL;M80;4:20;17:50;22:10
DTW;DFW;M80;3:10;11:30;13:40
DTW;GCM;738;5:35;14:50;20:25
DTW;LGA;ER3;1:40;11:25;13:5
DTW;MIA;738;3:5;6:0;9:5
DTW;ORD;CR7;1:15;9:55;10:10
DTW;SLC;M80;7:5;14:30;19:35
DTW;TUS;M80;6:30;11:30;16:0
DTW;YUL;342;1:35;19:30;21:5
DTW;YYC;M83;8:30;7:5;13:35
DUB;BUD;736;2:55;7:30;11:25
DUB;LCY;AR1;1:25;8:50;10:15
DUB;LGW;734;1:20;8:15;9:35
DUB;MAD;320;2:25;18:15;21:40
DUB;ORD;763;8:25;10:30;12:55
DUR;CPT;733;2:5;6:0;8:5
DUR;JNB;733;1:10;6:30;7:40
DUS;BLL;J31;1:30;9:30;11:0
DUS;HEL;E70;2:25;7:40;11:5
DUS;LHR;319;1:25;16:20;16:45
DUS;MAD;320;2:30;7:50;10:20
DXB;BAH;343;1:15;6:15;6:30
DXB;BKK;744;7:50;23:55;10:45
DXB;BOM;744;2:45;22:25;2:40
DXB;HKG;343;7:5;1:15;12:20
DXB;LHR;744;7:45;2:35;6:20
EAS;BCN;DH3;1:20;7:30;8:50
EAS;MAD;319;0:55;9:5;10:0
EBB;LHR;767;9:5;9:50;15:55
EDI;LCY;AR1;1:25;9:55;11:20
EDI;LGW;319;1:30;14:10;15:40
EDI;LHR;320;1:20;15:30;16:50
EGE;DFW;757;2:10;11:55;15:5
EGE;JFK;757;4:20;8:35;14:55
EGE;LAX;757;2:15;16:10;17:25
EGE;LGA;757;4:5;14:20;20:25
EGE;MIA;757;4:5;12:45;18:50
EGE;ORD;757;2:45;11:25;15:10
EIS;SJU;AT7;0:48;13:51;14:39
ELP;DFW;ERD;1:35;19:15;21:50
ELP;LAX;ERD;2:25;8:25;9:50
ELP;MCO;M80;4:50;17:5;23:55
ELP;ORD;M80;2:55;7:10;11:5
ELP;PHL;M80;5:40;12:35;20:15
ELP;STL;M83;4:0;6:0;11:0
EMD;BNE;DH3;1:40;7:50;9:30
EVV;DFW;ER4;2:10;15:5;17:15
EVV;ORD;ER4;1:25;6:0;7:25
EWR;AUS;M80;6:35;10:20;15:55
EWR;DFW;M83;4:5;7:50;10:55
EWR;LAX;757;6:15;18:30;21:45
EWR;LHR;767;7:10;8:5;20:15
EWR;MIA;757;3:0;6:0;9:0
EWR;ORD;M80;2:35;10:20;11:55
EWR;SEA;M83;8:0;6:5;11:5
EWR;STL;ERD;2:45;8:30;10:15
EYW;MIA;AT7;0:52;18:48;19:40
EZE;AEP;320;0:35;21:35;22:10
EZE;BCN;346;14:45;23:40;17:25
EZE;DFW;777;10:30;23:45;6:15
EZE;GRU;744;2:40;14:15;16:55
EZE;GYE;320;11:30;10:50;19:20
EZE;JFK;763;10:50;22:15;6:5
EZE;LHR;744;15:0;14:15;7:15
EZE;MAD;346;11:50;1:5;15:55
EZE;MIA;763;9:15;23:30;5:45
EZE;MVD;763;0:55;13:55;14:50
EZE;PUJ;763;8:0;10:0;16:0
EZE;SCL;318;2:20;8:15;9:35
EZE;SYD;744;14:35;14:5;17:40
FAO;LGW;319;2:45;15:30;18:15
FAT;DFW;M80;3:10;6:50;12:0
FAT;HSV;M80;5:40;13:15;20:55
FAT;LAX;ERD;0:55;9:25;10:20
FCO;BUD;F70;1:50;9:55;11:45
FCO;HEL;319;3:25;19:40;0:5
FCO;HKG;343;11:25;12:25;6:50
FCO;JFK;763;9:59;10:0;13:59
FCO;LGW;319;2:40;6:0;7:40
FCO;LHR;320;2:45;14:55;16:40
FCO;MAD;319;2:20;10:20;12:40
FCO;NRT;744;12:5;21:0;17:5
FDF;SJU;AT7;2:2;8:33;10:35
FKS;ITM;734;1:20;18:55;20:15
FKS;KIX;734;1:35;9:35;11:10
FKS;OKA;734;3:15;8:40;11:55
FLL;AUS;M80;5:10;17:50;22:0
FLL;DFW;738;3:10;6:20;8:30
FLL;IND;M80;5:25;11:55;17:20
FLL;KIN;738;1:40;7:30;9:10
FLL;ORD;M80;3:20;11:55;14:15
FLL;PAP;757;1:50;8:35;10:25
FLL;SJO;738;3:0;14:15;16:15
FLL;STL;M80;5:30;17:40;22:10
FLN;EZE;32S;2:5;17:45;19:50
FLN;SCL;32S;3:30;17:45;20:15
FNT;ORD;ER4;1:15;6:10;6:25
FOC;HKG;320;1:40;11:10;12:50
FPO;MIA;AT7;0:59;17:10;18:9
FRA;BUD;F70;1:40;10:30;12:10
FRA;DFW;777;11:5;10:30;14:35
FRA;HEL;319;2:25;10:45;14:10
FRA;HKG;343;11:45;18:50;13:35
FRA;LCY;AR1;1:35;7:0;7:35
FRA;LHR;319;1:30;22:25;22:55
FRA;MAD;319;2:30;7:45;10:15
FRA;NRT;773;11:25;20:25;15:50
FRA;ORD;763;9:50;14:10;17:0
FRA;SCL;343;18:0;19:40;9:40
FRA;SIN;744;11:50;23:30;18:20
FRA;SYD;744;20:55;23:30;6:25
FRA;ZAZ;CR2;2:10;19:0;21:10
FSM;DFW;ER4;1:5;5:55;7:0
FTE;AEP;320;2:52;11:25;15:17
FTE;USH;320;1:17;8:50;10:7
FUE;MAD;320;2:25;14:35;18:0
FUE;SVQ;CR2;2:0;8:40;11:40
FUK;CTS;777;2:10;10:55;13:5
FUK;HKG;320;3:55;14:0;16:55
FUK;HND;773;1:30;20:45;22:15
FUK;ITM;734;1:5;19:15;20:20
FUK;KCZ;CRJ;0:45;8:25;9:10
FUK;KIX;767;1:0;7:25;8:25
FUK;KMI;734;0:40;9:40;10:20
FUK;MYJ;M81;0:40;9:5;9:45
FUK;NGO;M90;1:10;19:45;20:55
FUK;NKM;CRJ;1:15;7:25;8:40
FUK;NRT;734;1:35;7:10;8:45
FUK;OKA;734;1:40;19:30;21:10
FUK;SDJ;734;1:40;17:15;18:55
FUK;TPE;330;2:40;10:25;12:5
FWA;DFW;ER4;2:45;6:35;8:20
FWA;ORD;ER4;1:5;7:10;7:15
GAJ;CTS;CRJ;1:5;11:50;12:55
GAJ;HND;M81;1:0;15:20;16:20
GAJ;ITM;CRJ;1:20;9:5;10:25
GAJ;NKM;CRJ;1:5;16:55;18:0
GCM;LHR;767;11:5;19:15;11:20
GCM;MIA;738;1:25;8:25;9:50
GCM;NAS;767;1:30;19:15;20:45
GDL;DFW;ER4;2:30;8:20;10:50
GGG;DFW;ER4;0:55;10:40;11:35
GGT;MIA;AT7;1:37;15:30;17:7
GIB;LGW;733;2:55;18:15;20:10
GIG;BCN;342;13:5;21:5;13:10
GIG;JFK;763;10:5;23:10;6:15
GIG;LHR;777;11:5;23:25;12:30
GIG;MAD;342;9:45;21:5;9:50
GIG;MIA;763;8:35;23:55;5:30
GIG;SCL;32S;6:15;8:0;13:15
GJT;DFW;ER4;2:5;6:40;9:45
GLA;LCY;AR1;1:30;8:45;10:15
GLA;LGW;734;1:25;6:50;8:15
GLA;LHR;319;1:20;14:0;15:20
GLT;BNE;DH3;1:10;6:45;7:55
GLT;MKY;DH4;1:35;7:45;9:20
GLT;ROK;DH4;0:25;7:45;8:10
GMP;HND;744;1:55;12:0;13:55
GMP;KIX;767;1:40;16:0;17:40
GND;ANU;777;1:15;18:55;20:10
GND;LGW;777;10:10;18:55;9:5
GND;MIA;738;3:45;9:45;12:30
GND;SJU;AT7;2:20;7:35;9:55
GOA;LGW;734;2:5;13:45;14:50
GOA;MAD;CR9;2:5;7:0;9:5
GOT;AAR;J31;0:40;8:45;9:25
GOT;BUD;F70;1:55;10:0;11:55
GOT;HEL;E70;1:15;20:15;22:30
GOV;CNS;717;1:45;8:30;10:45
GOV;DRW;717;1:10;20:0;21:10
GPT;DFW;ER4;1:45;10:55;12:40
GRB;MQT;ER4;0:40;18:35;20:15
GRB;ORD;ER4;1:0;8:25;9:25
GRK;DFW;AT7;0:58;13:47;14:45
GRR;DFW;ER4;3:0;5:45;7:45
GRR;ORD;ER4;1:0;7:0;7:0
GRU;BCN;340;12:25;17:55;9:20
GRU;DFW;777;10:10;23:55;6:5
GRU;EZE;744;2:50;7:45;10:35
GRU;JFK;744;9:35;23:55;6:30
GRU;LHR;744;11:0;18:15;7:15
GRU;LIM;319;5:20;9:25;11:45
GRU;MAD;340;9:55;17:55;6:50
GRU;MIA;763;8:20;0:50;6:10
GRU;SCL;320;4:15;8:0;11:15
GRX;LPA;CR2;2:30;15:25;16:55
GRX;MAD;319;0:55;17:55;18:50
GRX;MLN;DH3;0:45;11:30;12:15
GRX;TFN;CR2;2:35;15:30;17:5
GSO;DFW;ER4;3:15;5:50;8:5
GSO;MIA;ERD;2:15;8:15;10:30
GSP;DFW;ER4;2:55;14:0;15:55
GUA;DFW;738;3:30;8:50;12:20
GUA;MAD;340;13:24;18:1;14:25
GUA;MIA;738;2:30;15:5;18:35
GUC;DFW;757;2:0;15:25;18:25
GUC;ORD;757;2:30;11:50;15:20
GUM;KIX;73H;3:45;5:30;8:15
GUM;NRT;747;3:45;16:5;18:50
GVA;BUD;DH4;2:10;9:55;12:5
GVA;HEL;319;3:0;8:55;12:55
GVA;LCY;AR1;1:45;13:40;14:25
GVA;LGW;319;1:35;7:10;7:45
GVA;LHR;319;1:45;15:10;15:55
GVA;MAD;319;1:50;15:25;17:15
GYE;BCN;340;14:10;21:0;17:10
GYE;EZE;320;7:35;23:25;10:0
GYE;JFK;763;6:45;13:55;20:40
GYE;LIM;763;1:50;18:30;20:20
GYE;MAD;340;10:45;21:0;13:45
GYE;MIA;763;7:40;12:40;20:20
GYE;SCL;320;4:45;23:25;6:10
HAM;BUD;73G;1:40;7:0;8:40
HAM;HEL;E70;1:50;12:50;15:40
HAM;LHR;319;1:40;18:15;18:55
HAN;HKG;320;1:50;10:45;13:35
HAN;KIX;73H;4:5;23:30;5:35
HAN;NRT;767;4:50;23:55;6:45
HAV;BCN;340;11:55;23:15;17:10
HAV;MAD;340;8:45;23:15;14:0
HAV;SCL;763;8:0;1:25;11:25
HBA;MEL;73H;1:15;6:5;7:20
HBA;SYD;734;1:50;15:0;16:50
HDN;BOS;757;6:30;14:5;22:35
HDN;DFW;757;2:10;8:30;11:40
HDN;ORD;757;2:45;15:55;19:40
HEL;AMS;319;2:35;8:15;9:50
HEL;ARN;319;0:55;16:0;15:55
HEL;BCN;320;3:55;17:25;20:20
HEL;BKK;M11;9:35;20:15;10:50
HEL;BLL;FRJ;2:10;16:15;17:25
HEL;BOM;M11;7:30;17:25;4:25
HEL;BRU;320;2:35;16:40;18:15
HEL;BUD;319;2:20;17:10;18:30
HEL;CDG;320;3:5;12:15;14:20
HEL;CPH;319;1:40;7:35;8:15
HEL;DEL;M11;6:40;20:0;6:10
HEL;DUS;E70;2:25;7:40;9:5
HEL;FCO;319;3:20;16:20;18:40
HEL;FRA;319;2:35;17:5;18:40
HEL;GOT;E70;1:25;8:0;8:25
HEL;GVA;319;3:0;6:15;8:15
HEL;HAM;E70;1:55;11:15;12:10
HEL;HKG;340;9:39;16:20;7:59
HEL;ICN;340;8:50;17:30;9:20
HEL;IVL;319;1:35;10:20;11:55
HEL;JFK;M11;8:35;14:20;15:55
HEL;JOE;320;0:50;6:15;7:5
HEL;JYV;E90;0:40;6:30;7:10
HEL;KAJ;E70;1:0;6:25;7:25
HEL;KAO;319;1:15;12:10;13:25
HEL;KBP;E70;1:55;10:30;12:25
HEL;KIX;M11;9:25;17:20;9:45
HEL;KOK;E70;0:55;6:15;7:10
HEL;KTT;320;1:25;8:15;9:40
HEL;KUO;319;0:50;16:10;17:0
HEL;LED;319;1:0;9:50;11:50
HEL;LHR;320;3:5;14:5;15:10
HEL;LIS;319;4:50;16:40;19:30
HEL;MAD;320;4:25;17:0;20:25
HEL;MAN;319;3:0;8:20;9:20
HEL;MUC;319;2:30;16:20;17:50
HEL;MXP;319;3:0;8:5;10:5
HEL;NGO;340;9:40;17:20;10:0
HEL;NRT;340;9:40;17:20;10:0
HEL;OSL;319;1:30;7:35;8:5
HEL;OTP;E70;2:40;9:40;12:20
HEL;OUL;319;1:5;19:10;20:15
HEL;PEK;340;7:40;20:0;9:40
HEL;PRG;319;2:10;9:35;10:45
HEL;PVG;340;9:10;17:10;8:20
HEL;RIX;E70;0:55;9:35;10:30
HEL;RVN;319;1:20;7:30;8:50
HEL;STR;ER4;2:40;8:0;9:40
HEL;SVO;320;1:40;9:25;12:5
HEL;SVX;319;3:0;23:45;5:45
