AAL;AAR;D38;0:25;10:40;11:5
HEL;TKU;AT7;0:35;7:25;8:0
HEL;TLL;AT7;0:30;8:0;8:30
HEL;TMP;AT5;0:35;14:45;15:20
HEL;TXL;319;1:55;9:40;10:35
HEL;VAA;319;0:50;6:35;7:25
HEL;VIE;319;2:30;8:20;9:50
HEL;VNO;E70;1:15;9:30;10:45
HEL;WAW;E70;1:40;11:45;12:25
HEL;ZRH;319;2:45;7:55;9:40
HGH;HKG;320;2:20;8:0;10:20
HGH;KIX;73H;2:15;13:30;16:45
HGH;NRT;73H;2:55;12:40;16:35
HID;CNS;DH3;1:55;10:15;12:10
HIJ;CTS;M90;1:50;10:20;12:10
HIJ;HND;767;1:15;9:10;10:25
HKD;HND;767;1:25;9:45;11:10
HKG;ADL;333;8:40;23:40;10:50
HKG;AKL;343;11:5;15:25;7:30
HKG;AMS;744;12:55;0:30;6:25
HKG;BAH;343;11:35;23:55;6:30
HKG;BKI;320;3:0;15:55;18:55
HKG;BKK;313;2:50;20:30;22:20
HKG;BLR;330;5:55;22:15;1:40
HKG;BNE;333;8:45;22:45;9:30
HKG;BOM;343;6:35;21:55;2:0
HKG;CDG;343;13:45;23:0;5:45
HKG;CEB;330;2:40;9:5;11:45
HKG;CGK;330;4:45;9:30;13:15
HKG;CKG;320;2:15;13:50;16:5
HKG;CMB;773;8:0;18:20;23:50
HKG;CNS;332;7:20;19:35;4:55
HKG;CSX;320;1:30;14:15;15:45
HKG;CTS;330;4:30;9:40;15:10
HKG;CTU;321;2:40;10:30;13:10
HKG;DAC;330;4:25;20:10;22:35
HKG;DEL;330;6:25;9:50;13:45
HKG;DLC;320;3:30;10:40;14:10
HKG;DPS;773;4:45;10:5;14:50
HKG;DXB;343;9:0;16:40;21:40
HKG;FCO;343;13:45;0:15;7:0
HKG;FOC;320;1:30;8:50;10:20
HKG;FRA;343;13:10;23:5;5:15
HKG;FUK;320;3:10;8:50;13:0
HKG;HAN;320;1:55;18:5;19:0
HKG;HEL;340;10:55;9:45;14:40
HKG;HGH;320;2:10;19:55;22:5
HKG;HKT;320;3:40;14:45;17:25
HKG;HND;777;3:40;1:50;6:30
HKG;ICN;330;3:25;0:20;4:45
HKG;JFK;773;15:25;9:45;12:10
HKG;JNB;744;12:50;23:45;6:35
HKG;KHH;330;1:25;9:0;10:25
HKG;KHI;330;9:35;16:45;23:20
HKG;KIX;330;3:20;10:20;14:40
HKG;KMG;320;2:20;12:5;14:25
HKG;KTM;320;5:20;18:55;22:0
HKG;KUL;330;3:45;13:0;16:45
HKG;KWL;320;1:25;17:25;18:50
HKG;LAX;343;12:30;15:55;12:25
HKG;LHR;343;13:35;9:25;15:0
HKG;MAA;330;5:45;22:15;1:30
HKG;MEL;330;9:10;19:20;7:30
HKG;MNL;320;2:0;20:0;22:0
HKG;NGB;320;2:10;11:10;13:20
HKG;NGO;330;3:30;10:30;15:0
HKG;NKG;320;2:25;18:35;21:0
HKG;NRT;330;4:0;9:25;14:25
HKG;PEK;321;3:20;16:45;20:5
HKG;PEN;330;3:40;15:0;18:40
HKG;PER;333;7:40;15:5;23:45
HKG;PNH;320;2:35;8:55;10:30
HKG;PUS;320;3:10;14:25;18:35
HKG;PVG;320;2:20;9:30;11:50
HKG;RMQ;320;1:35;11:30;13:5
HKG;RUH;777;11:45;16:30;23:15
HKG;SFO;744;11:50;14:10;10:0
HKG;SGN;330;2:30;16:30;18:0
HKG;SHE;320;5:15;10:40;15:55
HKG;SIN;330;3:45;18:35;22:20
HKG;SUB;330;4:40;15:55;19:35
HKG;SYD;330;9:0;9:0;21:0
HKG;SYX;320;1:25;18:30;19:55
HKG;TAO;330;3:5;10:45;13:50
HKG;TPE;330;1:30;12:30;14:0
HKG;WUH;320;2:0;8:5;10:5
HKG;XIY;320;2:55;15:55;18:50
HKG;XMN;320;1:5;13:40;14:45
HKG;YVR;343;11:40;0:5;19:45
HKG;YYZ;773;14:30;16:35;18:5
HKT;HKG;320;3:25;12:30;16:55
HNA;CTS;M90;0:55;9:40;10:35
HNA;ITM;CRJ;1:40;12:45;14:25
HNA;KIX;M81;1:50;10:30;12:20
HNA;NGO;M90;1:25;9:40;11:5
HND;AKJ;AB6;1:40;7:30;9:10
HND;AOJ;AB6;1:20;7:15;8:35
HND;ASJ;M81;2:30;8:30;11:0
HND;AXT;73H;1:10;12:35;13:45
HND;CTS;744;1:35;7:25;9:0
HND;FUK;773;1:55;18:0;19:55
HND;GAJ;M81;1:0;13:15;14:15
HND;GMP;744;2:25;8:20;10:45
HND;HIJ;767;1:30;6:55;8:25
HND;HKD;767;1:20;7:40;9:0
HND;HKG;777;5:0;20:30;0:30
HND;ISG;734;3:30;6:25;9:55
HND;ITM;777;1:10;6:25;7:35
HND;IZO;AB6;1:30;11:0;12:30
HND;KCZ;734;1:30;16:25;17:55
HND;KIX;734;1:20;20:40;22:0
HND;KKJ;73H;1:45;13:10;14:55
HND;KMI;73H;1:50;7:30;9:20
HND;KMJ;73H;1:55;15:35;17:30
HND;KMQ;767;1:5;11:0;12:5
HND;KOJ;767;1:55;9:15;11:10
HND;KUH;AB6;1:35;12:50;14:25
HND;MMB;AB6;1:45;7:45;9:30
HND;MMY;734;3:20;6:50;10:10
HND;MSJ;M90;1:20;7:55;9:15
HND;MYJ;73H;1:35;11:15;12:50
HND;NGS;AB6;2:0;7:55;9:55
HND;OBO;AB6;1:30;7:55;9:25
HND;OIT;767;1:45;18:55;20:40
HND;OKA;744;2:50;8:5;10:55
HND;OKJ;734;1:20;7:35;8:55
HND;SHA;777;3:25;9:25;11:50
HND;SHM;M81;1:15;9:5;10:20
HND;TAK;767;1:20;17:0;18:20
HND;TKS;AB6;1:20;7:20;8:40
HND;UBJ;73H;1:45;7:30;9:15
HND;UKB;767;1:20;8:15;9:35
HNL;DFW;763;7:15;18:50;6:5
HNL;KIX;744;9:40;13:30;18:10
HNL;LAX;757;5:20;8:25;15:45
HNL;MIA;757;11:15;14:10;6:25
HNL;NGO;747;9:20;9:20;13:40
HNL;NRT;744;9:10;8:0;12:10
HNL;ORD;763;8:15;17:0;5:15
HNL;SFO;757;5:10;13:50;21:0
HNL;SYD;763;10:35;10:15;17:50
HOU;DFW;ER4;1:5;6:5;7:10
HPN;ORD;ERD;2:25;6:0;7:25
HRE;JNB;733;1:45;14:30;16:15
HSV;AUS;M80;4:5;17:35;21:40
HSV;DFW;M80;2:15;6:0;8:15
HSV;LAS;M80;6:10;11:45;15:55
HSV;MCI;M80;4:35;6:0;10:35
HSV;ORD;ERD;2:5;14:20;16:25
HTI;CNS;DH3;1:25;9:40;11:5
HVB;BNE;DH3;0:50;8:15;9:5
HYD;LHR;777;10:55;7:30;12:55
IAD;BCN;340;10:35;20:35;13:10
IAD;DFW;738;3:30;7:50;10:20
IAD;LAX;738;5:40;14:10;16:50
IAD;LHR;744;6:55;18:50;6:45
IAD;MAD;340;7:20;20:35;9:55
IAD;MFE;M80;6:0;9:30;14:30
IAD;MIA;738;2:40;6:0;8:40
IAD;SAT;M80;5:25;19:15;23:40
IAD;SNA;738;7:50;7:50;12:40
IAD;STL;ER4;2:15;20:0;21:15
IAD;XNA;M80;5:25;10:45;15:10
IAH;BUR;M80;5:35;17:5;20:40
IAH;BWI;M80;4:55;11:55;17:50
IAH;COS;M80;4:5;9:0;12:5
IAH;DFW;738;1:20;19:35;20:55
IAH;LGA;M80;5:39;15:50;22:29
IAH;LHR;744;8:50;16:25;7:15
IAH;MIA;738;2:10;6:0;9:10
IAH;MSP;M80;4:30;7:50;12:20
IAH;ORD;M80;2:40;13:15;15:55
IAH;TPA;738;4:10;10:50;16:0
IBZ;AGP;CR2;1:20;9:20;10:40
IBZ;ALC;CR2;0:45;13:0;13:45
IBZ;BCN;CR2;0:55;11:55;12:50
IBZ;MAD;320;1:5;13:30;14:35
IBZ;MAH;DH3;0:55;17:50;18:45
IBZ;ORY;CR2;2:0;8:40;10:40
IBZ;PMI;AT7;0:40;7:30;8:10
IBZ;VLC;AT7;0:45;18:25;19:10
ICN;HEL;340;10:10;11:10;14:20
ICN;HKG;330;3:55;8:50;11:45
ICN;KIX;767;1:40;12:25;14:5
ICN;NGO;767;2:0;18:0;20:0
ICN;NRT;744;2:20;14:0;16:20
ICN;TPE;330;2:45;9:15;11:0
ICT;ATL;M80;4:15;14:55;20:10
ICT;AUS;M83;3:55;6:30;10:25
ICT;BWI;M80;5:0;18:5;0:5
ICT;DFW;M80;1:20;11:35;12:55
ICT;ORD;ER4;1:50;6:10;8:0
ICT;SJD;M80;5:15;11:35;15:50
ICT;STL;ERD;1:15;15:25;16:40
IGR;AEP;320;1:50;9:30;11:20
IGR;MVD;320;1:50;10:30;12:20
IND;AUS;M80;4:25;8:50;12:15
IND;DFW;M80;2:30;14:10;15:40
IND;MIA;ER4;2:50;15:35;18:25
IND;ORD;CR7;1:15;20:35;20:50
IND;PHL;M80;4:35;8:5;12:40
IND;STL;ER4;1:5;14:55;15:0
IPC;SCL;763;4:40;11:45;18:25
IQQ;ANF;318;0:55;21:35;22:30
IQQ;ARI;318;0:45;20:45;21:30
IQQ;CPO;318;1:20;12:30;13:50
IQQ;LPB;32S;1:5;9:5;9:10
IQQ;SCL;318;2:15;6:30;8:45
IQQ;SLA;319;1:25;10:5;11:30
IQQ;VVI;319;1:40;9:5;9:45
IQT;CUZ;319;3:30;9:0;12:30
IQT;LIM;319;1:40;9:0;10:40
ISA;BNE;734;2:15;12:15;14:30
ISG;HND;734;3:35;12:5;15:40
ISG;KIX;734;3:10;16:15;19:25
ISG;MMY;734;0:30;12:5;12:35
ISG;OGN;734;0:30;10:20;10:50
ISG;OKA;734;0:50;8:50;9:40
ISG;UKB;734;3:20;15:35;18:55
IST;BUD;73G;2:0;15:40;16:40
IST;LHR;320;4:15;9:5;11:20
IST;MAD;319;4:15;6:55;10:10
ITM;AKJ;M81;1:55;12:55;14:50
ITM;AOJ;M90;1:30;8:15;9:45
ITM;ASJ;M81;1:45;11:40;13:25
ITM;AXT;M90;1:20;8:25;9:45
ITM;CTS;767;1:45;9:15;11:0
ITM;FKS;734;1:10;7:45;8:55
ITM;FUK;734;1:15;7:45;9:0
ITM;GAJ;CRJ;1:15;7:25;8:40
ITM;HNA;CRJ;1:25;10:55;12:20
ITM;HND;777;1:5;7:20;8:25
ITM;KIJ;M90;1:5;10:10;11:15
ITM;KMI;73H;1:10;12:55;14:5
ITM;KMJ;73H;1:10;7:50;9:0
ITM;KOJ;734;1:15;8:0;9:15
ITM;MSJ;M90;1:30;12:20;13:50
ITM;NGS;M81;1:20;7:55;9:15
ITM;NRT;773;1:15;8:35;9:50
ITM;OKA;767;2:15;13:5;15:20
ITM;SDJ;734;1:10;8:20;9:30
IVL;HEL;319;1:30;12:35;14:5
IVL;KTT;320;0:35;12:30;13:5
IZO;HND;AB6;1:20;7:35;8:55
JAC;DFW;757;3:0;7:25;11:25
JAC;ORD;757;3:0;14:30;18:30
JAN;DFW;ER4;1:35;9:30;11:5
JAX;DFW;M80;2:55;7:5;9:0
JAX;MEX;M80;6:30;14:15;19:45
JAX;MIA;AT7;1:43;16:40;18:23
JAX;OKC;M80;4:40;18:10;21:50
JAX;ORD;ER4;2:45;7:35;9:20
JAX;STL;ERD;2:20;17:10;18:30
JER;LGW;319;0:55;13:35;14:30
JFK;AUA;757;4:35;12:15;17:50
JFK;BCN;340;9:50;18:0;9:50
JFK;BDA;757;2:20;17:15;20:35
JFK;BGI;757;4:50;8:25;14:15
JFK;BOS;ER3;1:10;15:20;16:30
JFK;BRU;763;7:25;18:15;7:40
JFK;BWI;ER4;1:20;15:20;16:40
JFK;CCS;757;5:5;17:55;23:30
JFK;CDG;763;7:15;22:0;11:15
JFK;CUN;757;4:30;11:10;14:40
JFK;DCA;ER3;1:30;8:25;9:55
JFK;DFW;M83;4:20;17:35;20:55
JFK;EGE;757;4:45;17:0;19:45
JFK;EZE;763;11:0;22:15;12:15
JFK;FCO;763;8:35;17:20;7:55
JFK;FLL;777;2:50;15:10;18:0
JFK;GIG;763;10:0;21:25;10:25
JFK;GRU;744;9:45;19:40;8:25
JFK;GYE;763;6:50;10:20;17:10
JFK;HEL;M11;8:5;17:45;8:50
JFK;HKG;773;16:10;9:15;14:25
JFK;LAS;757;6:0;16:45;19:45
JFK;LAX;762;6:15;12:10;15:25
JFK;LGW;777;7:5;18:0;6:5
JFK;LHR;744;7:0;8:40;20:40
JFK;LIM;763;8:0;22:30;6:30
JFK;MAD;340;7:10;18:0;7:10
JFK;MBJ;757;4:0;11:55;15:55
JFK;MCO;M80;3:5;15:35;18:40
JFK;MIA;757;3:25;18:55;22:20
JFK;MXP;763;8:20;17:35;7:55
JFK;NRT;744;14:20;8:50;13:10
JFK;ORD;M80;3:5;17:25;19:30
JFK;PAP;763;4:10;9:55;14:5
JFK;PIT;ER4;1:45;15:50;17:35
JFK;PLS;757;3:30;7:25;10:55
JFK;PUJ;AB6;4:0;11:25;16:25
JFK;RDU;ERD;1:40;13:55;15:35
JFK;SAN;763;6:5;15:55;19:0
JFK;SCL;763;10:50;20:0;8:50
JFK;SDQ;763;4:0;9:25;14:25
JFK;SEA;757;6:15;16:20;19:35
JFK;SFO;762;6:30;10:50;14:20
JFK;SJU;AB6;3:55;6:30;11:25
JFK;SKB;757;4:20;10:55;16:15
JFK;STI;AB6;3:45;7:15;12:0
JFK;STL;ERD;4:30;15:50;19:20
JFK;STT;757;3:50;10:45;15:35
JFK;SXM;757;3:55;10:45;15:40
JFK;TPA;M80;3:10;15:30;18:40
JFK;UVF;757;4:45;10:30;16:15
JFK;YHZ;ER3;2:0;19:40;22:40
JFK;YUL;ER3;1:30;14:55;16:25
JFK;YVR;773;6:0;21:45;0:45
JFK;YYZ;763;1:40;10:5;11:45
JFK;ZRH;763;7:45;17:25;7:10
JNB;BCN;340;13:0;21:50;9:50
JNB;CPT;733;2:10;15:0;17:10
JNB;DUR;733;1:10;7:0;8:10
JNB;HKG;744;12:30;13:10;7:40
JNB;HRE;733;1:40;12:15;13:55
JNB;LHR;744;10:55;20:20;5:15
JNB;LVI;733;1:45;10:45;12:30
JNB;MAD;340;10:10;21:50;7:0
JNB;MRU;733;4:10;8:30;15:40
JNB;PLZ;733;1:40;6:30;8:10
JNB;SYD;744;11:45;17:50;14:35
JNB;VFA;733;1:45;11:25;13:10
JNB;WDH;733;2:0;12:0;14:0
JOE;HEL;320;0:50;7:30;8:20
JUL;AQP;319;0:50;14:35;15:25
JUL;CUZ;319;0:55;8:5;9:0
JUL;LIM;319;1:40;9:10;10:50
JYV;HEL;E90;0:40;6:10;6:50
KAJ;HEL;E70;0:55;17:55;18:50
KAJ;OUL;E70;0:30;20:40;21:10
KAO;HEL;319;1:10;14:0;15:10
KBP;BUD;73G;1:40;16:10;16:50
KBP;HEL;E70;2:5;13:15;15:20
KBP;LHR;320;3:35;14:15;15:50
KCZ;FUK;CRJ;0:55;9:35;10:30
KCZ;HND;734;1:15;18:40;19:55
KCZ;NKM;CRJ;0:55;8:45;9:40
KCZ;OKA;734;2:0;12:30;14:30
KGI;PER;717;1:5;8:0;9:5
KHH;HKG;330;1:30;11:20;12:50
KHH;NRT;767;3:10;8:50;13:0
KHI;BKK;330;4:35;0:30;7:5
KHI;HKG;330;8:40;0:30;12:10
KIJ;ITM;M90;1:10;8:20;9:30
KIJ;NKM;CRJ;0:55;8:50;9:45
KIN;FLL;738;1:50;10:15;12:5
KIN;LGW;777;8:50;19:20;9:10
KIN;MIA;738;1:50;8:0;9:50
KIX;AKJ;M81;1:55;11:50;13:45
KIX;AXT;M90;1:25;16:15;17:40
KIX;BKK;767;6:20;17:25;21:45
KIX;CAN;73H;4:40;10:0;13:40
KIX;CTS;734;1:50;11:55;13:45
KIX;DLC;73H;2:40;9:55;11:35
KIX;DPS;767;7:5;17:40;23:45
KIX;FKS;734;1:10;17:5;18:15
KIX;FUK;767;1:15;20:20;21:35
KIX;GMP;767;1:55;13:0;14:55
KIX;GUM;767;3:25;22:0;2:25
KIX;HAN;73H;5:40;18:40;22:20
KIX;HEL;M11;10:15;12:0;15:15
KIX;HGH;73H;3:0;9:40;11:40
KIX;HKG;330;4:20;15:10;18:30
KIX;HNA;M81;1:25;16:45;18:10
KIX;HND;734;1:10;22:10;23:20
KIX;HNL;744;6:45;21:25;9:10
KIX;ICN;767;2:0;9:30;11:30
KIX;ISG;734;2:50;10:25;13:15
KIX;KUL;767;9:10;13:5;21:15
KIX;LHR;777;12:45;9:50;13:35
KIX;MMB;M90;2:0;12:55;14:55
KIX;OKA;734;2:15;7:10;9:25
KIX;PEK;767;3:25;10:25;12:50
KIX;PUS;767;1:30;9:30;11:0
KIX;PVG;767;2:45;10:30;12:15
KIX;SIN;767;6:55;13:5;19:0
KIX;TPE;767;3:15;9:45;12:0
KKJ;HND;73H;1:30;8:25;9:55
KKJ;OKA;734;1:55;8:0;9:55
KMG;HKG;320;2:10;15:20;17:30
KMI;FUK;734;0:45;11:0;11:45
KMI;HND;73H;1:25;8:10;9:35
KMI;ITM;73H;1:5;14:50;15:55
KMJ;HND;73H;1:30;9:45;11:15
KMJ;ITM;73H;1:5;18:25;19:30
KMJ;NGO;734;1:10;10:45;11:55
KMJ;NKM;CRJ;1:15;13:0;14:15
KMQ;HND;767;1:5;8:0;9:5
KMQ;OKA;734;2:40;8:30;11:10
KOA;LAX;757;5:0;22:25;5:25
KOA;NRT;747;11:45;10:5;16:50
KOJ;ASJ;M81;0:55;7:45;8:40
KOJ;HND;767;1:35;11:55;13:30
KOJ;ITM;734;1:10;19:15;20:25
KOJ;NGO;734;1:15;9:50;11:5
KOJ;TKN;M81;1:5;10:50;11:55
KOJ;UKB;734;1:5;9:55;11:0
KOK;HEL;E70;0:55;7:30;8:25
KRK;LGW;734;2:30;13:20;14:50
KRK;MAD;CR9;3:25;13:45;17:10
KTA;BNE;73H;4:40;9:30;15:10
KTA;PER;100;2:5;16:15;18:20
KTD;MMD;DH1;0:15;15:50;16:5
KTD;OKA;DH1;1:20;16:30;17:50
KTM;HKG;320;4:25;22:50;5:30
KTT;HEL;320;1:20;10:15;11:35
KTT;IVL;320;0:35;12:25;13:0
KUH;HND;AB6;1:45;15:15;17:0
KUL;HKG;330;3:45;17:55;21:40
KUL;KIX;767;8:25;20:35;6:0
KUL;NRT;767;6:45;23:5;6:50
KUL;SIN;767;1:5;20:35;21:40
KUO;HEL;319;0:45;17:25;18:10
KWI;LHR;777;6:50;8:55;12:45
KWL;HKG;320;1:25;19:45;21:10
LAD;LHR;777;8:40;23:55;7:35
LAS;AUS;M80;4:25;17:55;0:20
LAS;BOS;757;7:5;7:10;17:15
LAS;DCA;M80;5:29;14:30;22:59
LAS;DFW;738;2:35;6:0;10:35
LAS;JFK;757;4:44;7:15;14:59
LAS;LAX;M80;1:15;18:40;19:55
LAS;MIA;757;4:20;6:5;13:25
LAS;ORD;M83;3:30;17:25;22:55
LAS;SJU;757;7:55;6:5;18:0
LAS;STL;757;5:20;8:30;15:50
LAS;YUL;738;7:0;8:55;18:55
LAW;DFW;AT7;0:54;14:56;15:50
LAX;AUS;M80;2:50;13:15;18:5
LAX;BNA;738;3:55;11:55;17:50
LAX;BOS;757;5:15;14:50;23:5
LAX;BZE;738;6:55;6:35;15:30
LAX;DCA;M83;6:50;6:5;15:55
LAX;DEN;738;2:15;17:55;21:10
LAX;DFW;738;2:50;0:15;5:5
LAX;EGE;757;2:15;12:0;15:15
LAX;ELP;ERD;1:45;16:0;18:45
LAX;EWR;757;5:10;9:0;17:10
LAX;EZE;763;14:5;14:25;10:30
LAX;FAT;ERD;1:0;7:45;8:45
LAX;FLL;738;6:45;11:55;21:40
LAX;HKG;773;15:25;0:5;7:30
LAX;HNL;757;5:50;8:30;12:20
LAX;IAD;738;4:35;22:35;6:10
LAX;JFK;762;5:5;16:30;0:35
LAX;KOA;757;5:40;17:15;20:55
LAX;LAS;M80;1:15;10:5;11:20
LAX;LHR;744;10:10;15:45;9:55
LAX;LIH;757;5:55;17:0;20:55
LAX;LIM;763;8:35;12:0;23:35
LAX;MAN;763;13:35;9:30;7:5
LAX;MCI;757;5:35;12:15;19:50
LAX;MCO;757;4:30;8:55;16:25
LAX;MIA;738;4:45;21:35;5:20
LAX;MRY;ERD;1:10;10:35;11:45
LAX;NRT;744;11:40;12:0;16:40
LAX;OGG;757;5:35;9:55;13:30
LAX;ORD;757;3:55;23:45;5:40
LAX;SAL;757;4:45;23:30;6:15
LAX;SAN;ERD;0:50;8:25;9:15
LAX;SBA;ERD;0:40;8:0;8:40
LAX;SCL;763;11:5;14:25;6:30
LAX;SFO;M80;1:20;18:55;20:15
LAX;SJC;ERD;1:15;7:10;8:25
LAX;SJD;M80;2:25;14:25;17:50
LAX;SJU;757;6:25;23:25;9:50
LAX;STL;757;3:25;8:35;14:0
LAX;SYD;744;14:35;12:45;22:20
LAX;TPA;M80;6:20;8:5;17:25
LAX;XNA;CR7;3:0;16:20;21:20
LAX;YYZ;738;4:40;10:5;17:45
LBB;DFW;AT7;1:25;8:55;10:20
LCA;BUD;736;3:0;4:10;6:10
LCA;LHR;767;5:10;16:15;19:25
LCG;BIO;CR2;1:0;13:30;14:30
LCG;MAD;319;1:10;6:30;7:40
LCG;ZAZ;CR2;1:25;9:0;10:25
LCY;AMS;AR1;1:10;8:40;10:50
LCY;BCN;AR1;2:10;9:15;12:25
LCY;BLL;D38;1:45;10:30;13:15
LCY;DUB;AR1;1:20;7:0;8:20
LCY;EDI;AR1;1:25;17:45;19:10
LCY;FRA;AR1;1:30;8:10;10:40
LCY;GLA;AR1;1:25;6:50;8:15
LCY;GVA;AR1;1:40;10:50;13:30
LCY;LYS;AR1;1:45;6:50;9:35
LCY;MAD;AR8;2:40;7:55;11:35
LCY;NCE;AR1;2:5;7:0;10:5
LCY;WAW;AR1;2:30;12:45;16:15
LCY;ZRH;AR1;1:40;8:5;10:45
LDH;BNE;DH8;2:5;12:35;13:40
LDH;SYD;DH8;2:0;9:10;11:10
LED;HEL;319;0:55;12:35;12:30
LED;LHR;320;3:40;17:0;17:40
LEI;BCN;CR2;1:15;7:15;8:30
LEI;MAD;CR2;1:5;10:5;11:10
LEI;MLN;DH3;0:40;11:40;12:20
LEN;BCN;CR2;1:25;7:0;8:25
LEN;MAD;CR2;1:0;7:0;8:0
LEX;DFW;ERD;2:35;6:25;8:0
LFT;DFW;ER4;1:25;10:55;12:20
LGA;BNA;M80;2:35;15:29;17:4
LGA;BOS;ER3;1:5;6:30;7:35
LGA;CID;ER3;3:15;11:10;13:25
LGA;CMH;ER3;1:50;21:10;23:0
LGA;DEN;M80;6:20;11:55;16:15
LGA;DFW;738;4:5;21:15;0:20
LGA;DSM;ER3;3:20;18:0;20:20
LGA;DTW;ER3;2:5;20:50;22:55
LGA;EGE;757;4:40;10:40;13:20
LGA;MCO;M80;3:0;9:0;12:0
LGA;MIA;738;3:10;12:0;15:10
LGA;MSN;ER3;2:45;10:50;12:35
LGA;ORD;757;2:35;6:29;8:4
LGA;PBI;M80;3:15;12:0;15:15
LGA;PHX;M80;7:35;10:45;16:20
LGA;PIT;ER3;1:35;7:0;8:35
LGA;PSP;M83;8:0;7:20;12:20
LGA;RDU;ER3;1:45;6:15;8:0
LGA;SAT;M80;6:35;7:50;13:25
LGA;SNA;757;8:25;8:50;14:15
LGA;STL;M80;2:50;19:59;21:49
LGA;XNA;ER3;3:40;18:0;20:40
LGA;YUL;ER3;1:25;6:50;8:15
LGA;YYZ;ER3;1:41;7:59;9:40
LGW;ADB;734;3:55;7:55;13:50
LGW;AGP;734;2:50;10:20;14:10
LGW;ALC;319;2:25;7:20;10:45
LGW;AMS;319;1:10;15:5;17:15
LGW;ANU;777;8:40;10:30;15:10
LGW;ATL;777;9:30;12:0;16:30
LGW;AYT;734;4:15;10:0;16:15
LGW;BCN;734;2:0;16:55;19:55
LGW;BDA;777;7:50;14:25;18:15
LGW;BGI;777;8:45;13:15;18:0
LGW;BLQ;319;2:10;8:20;11:30
LGW;BOD;734;1:35;13:40;16:15
LGW;BUD;73G;2:30;9:30;13:0
LGW;CTA;319;3:5;14:10;18:15
LGW;DBV;734;2:40;11:0;14:40
LGW;DUB;734;1:15;6:25;7:40
LGW;EDI;319;1:25;12:10;13:35
LGW;FAO;733;2:50;10:50;13:40
LGW;FCO;319;2:30;19:15;22:45
LGW;GIB;733;2:55;13:35;17:30
LGW;GLA;734;1:25;8:30;9:55
LGW;GND;777;10:50;10:30;17:20
LGW;GOA;734;2:0;10:0;13:0
LGW;GVA;319;1:30;14:50;17:20
LGW;JER;319;0:55;16:15;17:10
LGW;JFK;777;7:55;11:20;14:15
LGW;KIN;777;10:5;12:15;17:20
LGW;KRK;734;2:25;9:10;12:35
LGW;LUX;734;1:10;15:0;17:10
LGW;MAD;319;2:20;14:10;17:30
LGW;MAN;734;1:0;16:15;17:15
LGW;MCO;777;9:45;11:40;16:25
LGW;MLA;734;3:5;12:15;16:20
LGW;MRS;734;1:45;14:30;17:15
LGW;NAP;319;2:45;7:30;11:15
LGW;PFO;734;4:30;8:55;15:25
LGW;PMI;319;2:25;10:20;13:45
LGW;POS;777;10:55;10:25;17:20
LGW;PRN;319;3:30;9:50;14:20
LGW;PSA;319;2:5;12:40;15:45
LGW;SKB;777;10:15;10:30;16:45
LGW;SKG;319;3:20;8:40;14:0
LGW;SZG;733;2:0;8:0;11:0
LGW;TAB;777;11:5;10:30;17:35
LGW;TIA;319;3:0;10:20;14:20
LGW;TLS;734;1:40;15:15;17:55
LGW;TPA;777;9:55;11:45;16:40
LGW;TRN;319;1:50;8:15;11:5
